mail-10bm86dyrn89tbb5d895zwyt3e_INFO,mail-19mvyeegbc9m8rgv6hjnjfd4ha_HIGH,mail-1e9vyse1pv9tsvhajq08tk9cx2_LOW,mail-1e9vyse1pv9tsvhajq08tk9cx2_OK,mail-24cwrkk7yd9e8v8ak7pp09wvpd_OK,mail-274e1wpk469dh92xgg9x24zady_INFO,mail-2edjx24zym9wdat2k26b2yv66a_HIGH,mail-2edjx24zym9wdat2k26b2yv66a_OK,mail-2t766d683b93kaxgvwbrn9pb91_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_OK,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_MEDIUM,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_OK,mail-3a11gmbs308zerxee2c249r6ed_OK,mail-3an77340ah8vjtrxt832dxkajx_HIGH,mail-3an77340ah8vjtrxt832dxkajx_OK,mail-3avnzycn9q8ksaj9f1x6jk00j0_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_OK,mail-427ksdsnx28m6sj599te45f242_OK,mail-46cvtwg4ty9hha7p5wmg5ze7hq_HIGH,mail-46cvtwg4ty9hha7p5wmg5ze7hq_OK,mail-49qbd59hbw8rx9d3p8f9fjfk8k_HIGH,mail-49qbd59hbw8rx9d3p8f9fjfk8k_OK,mail-4ery90s5m29yvrgwwg7qahzqsn_LOW,mail-4ery90s5m29yvrgwwg7qahzqsn_OK,mail-4hqpmkf90398n8ee4hk3tjfpes_HIGH,mail-4hqpmkf90398n8ee4hk3tjfpes_OK,mail-4rqj80t00989cbpk8t5nnrazqp_HIGH,mail-4rqj80t00989cbpk8t5nnrazqp_OK,mail-4xgr1qyz418r9rrfxh4sxxpj5y_LOW,mail-4xgr1qyz418r9rrfxh4sxxpj5y_OK,mail-51p7x6zqwr8xc9q9rs6j58ynes_MEDIUM,mail-51p7x6zqwr8xc9q9rs6j58ynes_OK,mail-54v5e3z1px8y0ara5rafqr651t_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_OK,mail-5v5dtcb48c9ffv8p5ygmg54nnx_OK,mail-6c2t4ktp4488h8jhefxsamzxb0_HIGH,mail-6c2t4ktp4488h8jhefxsamzxb0_OK,mail-6cf167tydc9w1rp3ps9h3tx2dk_HIGH,mail-6jp6zdh3n68eprzz4p8ea4pcfs_HIGH,mail-6qk07qd2zf80aa8p75c25yrzkd_OK,mail-6txsgv29t387vvev78kh640x79_LOW,mail-6txsgv29t387vvev78kh640x79_OK,mail-7texy80ty7910tyt7q4h6s0t6b_HIGH,mail-awc908ksz9tybbe45bxffbnh4_MEDIUM,mail-awc908ksz9tybbe45bxffbnh4_OK,mail-f1jjp98c79s7a1fg5r3gf6j9b_HIGH,mail-f1jjp98c79s7a1fg5r3gf6j9b_OK,mail-wjc9j1dbr8ecb6kvfvxaxe3n1_HIGH,mail-xxk11qsr89estz7ej6cvje5yz_OK,company_reference,timestamp,score_value,internal_value
0,0,3,18,0,0,0,21,0,4,17,0,21,8,0,21,0,4,26,21,0,21,1,21,6,15,0,21,0,21,0,30,4,17,13,1,21,21,0,21,0,0,30,4,17,0,0,21,0,21,0,0,rat-2kf68enrn694qvex961j8y6g93,2024-10-10T14:40:51,690,67.5
0,0,3,18,0,0,0,21,0,4,17,0,21,8,0,21,0,3,26,21,0,21,1,21,6,15,0,21,0,21,0,29,4,17,13,1,21,21,0,21,0,0,29,4,17,0,0,21,0,21,0,0,rat-44zf9296bv8rj9aq05zsehbytt,2024-10-11T14:40:51,699,68.63636363636364
0,0,3,18,0,0,0,21,0,4,17,0,21,8,0,21,0,5,26,21,0,21,1,21,6,15,0,21,0,21,0,31,4,17,13,1,21,21,0,21,0,0,31,4,17,0,0,21,0,21,0,0,rat-5rzqrvxda95grpmw8tj4ndap7,2024-10-13T14:40:51,681,66.36363636363636
0,0,3,18,0,0,0,21,0,4,17,0,21,10,0,21,0,3,26,21,0,21,1,21,6,15,0,21,0,21,0,29,4,17,11,1,21,21,0,21,0,0,29,4,17,0,0,21,0,21,0,0,rat-1epnk8q3kf9ayts204qcyc0adq,2024-10-21T14:40:51,717,70.9090909090909
0,0,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,4,26,21,0,21,1,21,6,15,0,21,0,21,0,30,4,17,0,1,21,21,0,21,0,0,30,4,17,0,0,21,0,21,0,0,rat-2166at22k48718q7nhss3yzkcs,2024-10-22T14:40:51,808,82.27272727272728
0,0,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,5,26,21,0,21,1,21,6,15,0,21,0,21,0,31,4,17,0,1,21,21,0,21,0,0,31,4,17,0,0,21,0,21,0,0,rat-3krqfnmgfw8pw8h3kn3armrsm8,2024-10-23T14:40:51,799,81.13636363636364
0,0,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,3,26,21,0,21,1,21,4,17,0,21,0,21,0,29,4,17,0,1,21,21,0,21,0,0,29,4,17,0,0,21,0,21,0,0,rat-79mf2vds8m88cbabbcqrqxtjbg,2024-10-25T14:40:51,817,83.4090909090909
0,0,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,4,26,21,0,21,1,21,4,17,0,21,0,21,0,30,4,17,0,1,21,21,0,21,0,0,30,4,17,0,0,21,0,21,0,0,rat-wddgknrb98enajbz66msbkd74,2024-10-28T14:40:51,808,82.27272727272728
0,0,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,5,26,21,0,21,1,21,4,17,0,21,0,21,0,31,4,17,0,1,21,21,0,21,0,0,31,4,17,0,0,21,0,21,0,0,rat-tmvmc67q68t7v2hzpmn4hygzf,2024-10-29T14:40:51,799,81.13636363636364
0,1,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,4,26,20,0,21,1,21,4,17,0,21,0,21,0,30,4,17,0,1,21,21,0,21,0,0,30,4,17,0,0,21,0,21,0,0,rat-48rmnf389z8q6b8jdvgytk6dfq,2024-11-12T14:40:51,795,80.68181818181819
0,1,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,3,26,20,0,21,1,21,4,17,0,21,0,21,0,29,4,17,0,1,21,21,0,21,0,0,29,4,17,0,0,21,0,21,0,0,rat-2g2fxn3chg8strqy9a9p7tx930,2024-11-13T14:40:51,805,81.81818181818181
0,1,3,18,0,0,0,21,0,4,17,0,21,21,0,21,0,5,26,20,0,21,1,21,4,17,0,21,0,21,0,31,4,17,0,1,21,21,0,21,0,0,31,4,17,0,0,21,0,21,0,0,rat-23a1zystvn8nm9kd4d7g0rv5nr,2024-11-15T14:40:51,786,79.54545454545455
0,0,4,17,0,0,0,21,0,4,17,0,21,21,0,21,0,5,26,21,0,21,1,21,4,17,0,21,0,21,0,31,4,17,0,1,21,21,0,21,0,0,31,4,17,0,0,21,0,21,0,0,rat-6r6ktd880w969bdfwzzjzm0d0w,2024-11-22T14:40:51,792,80.22727272727272
0,0,0,3,0,0,0,2,0,0,2,0,2,2,0,2,0,0,5,3,0,3,1,2,0,2,0,3,0,3,0,5,0,2,0,0,3,3,0,3,0,0,5,0,2,0,0,3,0,3,0,0,rat-htehzqjhg94kb5jc5xyrp563n,2024-07-13T23:03:30,870,90.0
0,0,0,3,0,0,0,2,0,0,2,0,2,2,0,2,0,0,8,3,0,3,2,2,0,2,0,3,0,3,0,8,0,2,0,1,3,3,0,3,0,0,8,0,2,0,0,3,0,3,0,0,rat-7t1ng996jy9wetf05fkjacb2a2,2024-08-28T07:22:05,750,75.0
0,0,0,4,0,0,0,2,0,0,2,0,2,2,0,2,0,0,9,4,0,4,2,2,0,2,0,4,0,4,0,9,0,2,0,0,4,4,0,4,0,0,9,0,2,0,0,4,0,4,0,1,rat-4r100xj82m89f8y84ah0hw0ny4,2024-10-26T09:20:31,830,85.0
0,0,0,4,0,0,0,2,0,0,2,0,2,2,0,2,0,0,10,4,0,4,2,2,0,2,0,4,0,4,0,10,0,2,0,0,4,4,0,4,0,0,10,0,2,0,0,4,0,4,0,1,rat-7wdg8f1z6w8avbn0jgbckdc8ef,2024-10-31T09:20:31,830,85.0
0,0,0,4,0,0,0,2,0,0,2,0,2,2,0,2,0,0,9,4,0,4,2,2,0,2,0,4,0,4,0,10,0,2,0,0,4,4,0,4,0,0,10,0,2,0,0,4,0,4,0,1,rat-5dtpf25c098kyrstvp7w5w35wz,2024-11-06T09:20:31,830,85.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,rat-2h9kpvz9e79wxvd9fchazdgg3a,2024-07-13T07:14:26,430,35.0
0,0,2,0,0,0,0,2,0,0,2,2,0,2,0,2,0,0,6,2,0,2,0,2,2,0,0,2,0,2,0,6,0,2,0,0,2,2,0,2,0,0,6,2,0,0,0,2,0,2,0,0,rat-6rztwpx9yx9869fxbmgcdjxz7g,2024-07-14T22:11:05,670,65.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,1,1,0,1,0,0,5,0,0,0,0,1,0,1,0,0,rat-17cq979349m48bncv7farch0d,2024-07-13T09:27:02,430,35.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,1,1,0,1,1,0,5,0,0,0,0,1,0,1,0,0,rat-7s1ts7ny58xkrtrsmnrrx00q6,2024-10-04T21:26:04,430,35.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,1,1,0,1,0,0,5,0,0,0,0,1,0,1,0,0,rat-13wfqfse5j995vqhj69jpxs2ng,2024-10-10T16:25:16,430,35.0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,2,2,0,0,0,0,2,0,2,0,13,0,0,0,0,2,2,0,2,0,0,13,0,0,0,0,2,0,2,0,1,rat-32qwrfqd1w8qkac9kcaqfkg9e2,2024-07-13T06:56:33,550,50.0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,2,0,0,0,0,2,0,2,0,13,0,0,0,0,2,2,0,2,0,0,13,0,0,0,0,2,0,2,0,1,rat-3nrhmffrjq9gqvch8w3e033b2r,2024-11-07T06:56:33,550,50.0
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,1,2,0,3,2,1,0,3,0,3,0,3,2,1,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-6xx5ppkn2q8fkvg1523a2t9417,2024-07-13T07:12:00,697,68.33333333333334
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,2,3,1,2,0,3,2,1,0,3,0,3,0,2,2,1,0,0,3,3,0,3,0,0,2,3,0,0,0,3,0,3,0,0,rat-781z5jqhtk8fr8dm1b3t5t37g5,2024-08-18T07:12:00,697,68.33333333333334
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,4,5,0,5,0,5,0,5,0,5,0,5,0,4,5,0,0,0,5,5,0,5,0,0,4,5,0,0,0,5,0,5,0,0,rat-1rwf6tjpq595abagmbvbvxpysj,2024-07-13T08:48:09,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,6,5,0,5,0,5,0,5,0,5,0,5,0,6,5,0,0,0,5,5,0,5,0,0,6,5,0,0,0,5,0,5,0,0,rat-26wcbqy7jz8c6sd0b9bvh3g5pf,2024-07-15T09:26:43,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,8,5,0,5,0,5,0,5,0,5,0,5,0,8,5,0,0,0,5,5,0,5,0,0,8,5,0,0,0,5,0,5,0,0,rat-1y9pgrza3186fvzq6cw44jfqbb,2024-07-16T09:26:43,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,0,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0,0,5,5,0,5,0,0,0,5,0,0,0,5,0,5,0,0,rat-5yjd10142a9vystz85tdvnd2dr,2024-07-19T19:56:26,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,5,5,0,5,0,5,0,5,0,5,0,5,0,5,5,0,0,0,5,5,0,5,0,0,5,5,0,0,0,5,0,5,0,0,rat-1zae4rps518rxtmkds4adkhxrf,2024-08-03T18:59:05,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,7,5,0,5,0,5,0,5,0,5,0,5,0,7,5,0,0,0,5,5,0,5,0,0,7,5,0,0,0,5,0,5,0,0,rat-30tfsmvk7m908a7nrar94pdtw5,2024-08-26T23:20:33,830,85.0
0,0,0,5,0,0,0,5,0,0,5,0,5,5,0,5,0,0,1,5,0,5,0,5,0,5,0,5,0,5,0,1,5,0,0,0,5,5,0,5,0,0,1,5,0,0,0,5,0,5,0,0,rat-3jjz13tptq9tntabv35xw76c36,2024-10-20T17:28:30,830,85.0
0,0,1,1,0,0,0,2,0,0,2,0,2,1,0,2,0,1,1,2,0,2,0,2,2,0,0,2,0,2,0,2,1,1,0,0,2,2,0,2,0,0,2,1,1,1,0,2,0,2,0,0,rat-3j9hyhyx339st8mezm04bjfqdj,2024-07-14T06:26:27,650,62.5
0,0,1,1,0,0,0,2,0,0,2,0,2,1,0,2,0,1,1,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,0,2,2,0,2,0,0,2,0,2,1,0,2,0,2,0,0,rat-3x1xatk1zf9e9af6vyha4r4x6y,2024-10-03T06:26:27,650,62.5
0,0,1,1,0,0,0,2,0,0,2,0,2,1,0,2,0,0,2,2,0,2,0,2,2,0,0,2,0,2,0,2,0,2,0,0,2,2,0,2,0,0,2,0,2,1,0,2,0,2,0,0,rat-6gbpchk5xh8fz8j1kfjcpd0ddh,2024-11-24T06:26:27,750,75.0
0,0,8,2,0,0,0,11,0,0,11,0,11,11,0,11,0,10,19,10,0,10,0,11,11,0,0,10,0,10,0,29,0,11,0,1,10,10,0,10,0,0,29,0,11,0,0,10,0,10,0,0,rat-2tt0fygwdx8mcv8865ys2k4xeq,2024-07-13T20:37:51,674,65.45454545454545
0,0,8,2,0,0,0,11,0,0,11,0,11,11,0,11,0,10,18,10,0,10,0,11,11,0,0,10,0,10,0,28,0,11,0,1,10,10,0,10,0,0,28,0,11,0,0,10,0,10,0,0,rat-daerxcwkq8a8v1sp1mjtwngft,2024-10-08T16:13:39,674,65.45454545454545
0,0,8,2,0,0,0,11,0,0,11,0,11,11,0,11,0,2,19,10,0,10,0,11,11,0,0,10,0,10,0,21,0,11,0,1,10,10,0,10,0,0,21,0,11,0,0,10,0,10,0,0,rat-2zg49bv2s1940vhc9yy16z8m9d,2024-12-03T14:00:30,746,74.54545454545455
0,0,8,2,0,0,0,11,0,0,11,0,11,11,0,11,0,0,19,10,0,10,0,11,11,0,0,10,0,10,0,19,0,11,0,1,10,10,0,10,0,0,19,0,11,0,0,10,0,10,0,0,rat-15e9t3mng98yyv8mcwvcsvvq3k,2024-12-04T14:00:30,765,76.81818181818181
0,1,1,1,0,0,0,2,0,1,1,0,2,2,0,2,0,0,2,1,0,2,0,2,2,0,0,2,0,2,0,2,1,1,0,0,2,2,1,1,0,0,2,2,0,0,0,2,0,2,0,0,rat-6s65e69vj99z2rycw480fde9r8,2024-07-13T06:58:55,570,52.5
0,1,1,1,0,0,0,2,0,1,1,0,2,2,0,2,0,0,1,1,0,2,0,2,2,0,0,2,0,2,0,1,1,1,0,0,2,2,1,1,0,0,1,2,0,0,0,2,0,2,0,0,rat-26ttnx145a9qbtkkvq47qr74sq,2024-11-13T06:58:55,570,52.5
0,1,1,1,0,0,0,2,0,0,2,0,2,2,0,2,0,0,2,1,0,2,0,2,2,0,0,2,0,2,0,2,2,0,0,0,2,2,1,1,0,0,2,2,0,0,0,2,0,2,0,0,rat-6hbshy1hb688ga10bmgtzs6vfa,2024-12-21T06:58:55,610,57.5
0,0,0,3,0,0,0,2,0,0,2,0,2,2,0,2,0,0,5,3,0,3,1,2,0,2,0,3,0,3,0,5,0,2,0,0,3,3,0,3,0,0,5,2,0,0,0,3,0,3,0,0,rat-3xwb0bb48s8p39c1wpsw6r9y6q,2024-07-13T07:43:37,843,86.66666666666666
0,0,0,3,0,0,0,2,0,0,2,0,2,2,0,2,0,0,5,3,0,3,1,2,0,2,0,3,1,2,0,5,0,2,0,0,3,3,0,3,0,0,5,0,2,0,0,3,0,3,0,0,rat-2nts1ajwhx9fzstx3yz0fr509m,2024-10-16T07:43:37,777,78.33333333333334
0,0,1,2,0,0,0,2,0,0,2,0,2,2,0,2,0,0,5,3,0,3,1,2,0,2,0,3,0,3,0,5,0,2,0,0,3,3,0,3,0,0,5,0,2,0,0,3,0,3,0,0,rat-4d97nyga5g90x999a794qt651r,2024-10-17T07:43:37,817,83.33333333333334
0,0,13,0,0,0,0,16,0,0,16,0,16,16,0,16,0,2,26,9,0,13,0,16,16,0,0,13,0,13,0,28,0,16,0,3,13,13,0,13,0,0,28,0,16,0,0,13,0,13,4,0,rat-34vwt54w6q9r18ep32jpcxpyx8,2024-07-14T08:04:57,678,65.9375
0,0,13,0,0,0,0,16,0,0,16,0,16,16,0,16,0,2,25,9,0,13,0,16,16,0,0,13,0,13,0,27,0,16,0,3,13,13,0,13,0,0,27,0,16,0,0,13,0,13,4,0,rat-3pcsp13n2a9h38mbt1wchdxk73,2024-10-01T14:12:05,678,65.9375
0,0,12,0,0,0,0,15,0,0,15,0,15,15,0,15,0,2,25,9,0,12,0,15,15,0,0,12,0,12,0,27,0,15,0,3,12,12,0,12,0,0,27,0,15,0,0,12,0,12,3,0,rat-1rgdqpkaqb9qrbgf6hfccsk2h9,2024-10-05T09:06:05,681,66.33333333333333
0,0,11,0,0,0,0,14,0,0,14,0,14,14,0,14,0,2,24,9,0,11,0,14,14,0,0,11,0,11,0,26,0,14,0,3,11,11,0,11,0,0,26,0,14,0,0,11,0,11,2,0,rat-5xq0qjmqr99vj8hfcjxffbt08d,2024-11-02T05:05:05,684,66.78571428571428
0,0,11,0,0,0,0,14,0,0,14,0,14,14,0,14,0,2,24,8,0,11,0,14,14,0,0,11,0,11,0,26,0,14,0,3,11,11,0,11,0,0,26,0,14,0,0,11,0,11,3,0,rat-7sr3yttzk89fpa51enj2snb7v3,2024-11-07T10:52:25,676,65.71428571428572
0,0,11,0,0,0,0,14,0,0,14,0,14,14,0,14,0,0,24,9,0,11,0,14,14,0,0,11,0,11,0,24,0,14,0,3,11,11,0,11,0,0,24,0,14,0,0,11,0,11,2,0,rat-48tgfeqnyv9q7vw8k6q7h50fxq,2024-12-03T13:32:38,699,68.57142857142857
0,0,15,0,0,0,0,18,0,0,18,0,18,18,0,18,0,2,32,10,0,15,0,18,18,0,0,15,0,15,0,34,0,18,0,3,15,15,0,15,0,0,34,0,18,0,0,15,0,15,5,0,rat-2xwvcx244j9w5vsnmwsd9031w0,2024-12-29T21:53:06,679,66.11111111111111
0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,rat-6xsae46e8v8019yfasepbyyax7,2024-07-14T13:02:44,430,35.0
0,0,3,12,0,0,0,37,0,0,37,0,37,37,0,37,0,0,38,15,0,15,0,37,1,36,0,15,0,15,0,38,34,3,0,22,15,15,0,15,0,0,38,35,2,0,0,15,0,15,0,0,rat-7335395mtz9yg86mdjkgyjg95g,2024-07-13T21:45:05,634,60.54054054054054
0,0,3,12,0,0,0,37,0,0,37,0,37,37,0,37,0,0,39,15,0,15,0,37,1,36,0,15,0,15,0,39,34,3,0,22,15,15,0,15,0,0,39,35,2,0,0,15,0,15,0,0,rat-7jz422gvyt8kms0zkcdwfs0g8r,2024-07-14T23:42:39,634,60.54054054054054
0,0,3,12,0,0,0,37,0,0,37,0,37,37,0,37,0,0,40,15,0,15,0,37,1,36,0,15,0,15,0,40,34,3,0,22,15,15,0,15,0,0,40,35,2,0,0,15,0,15,0,0,rat-215gswwmbq8pjsym1b065hxsde,2024-07-15T23:42:39,634,60.54054054054054
0,0,3,12,0,0,0,36,0,0,36,0,36,36,0,36,0,0,38,15,0,15,0,36,1,35,0,15,0,15,0,38,33,3,0,21,15,15,0,15,0,0,38,34,2,0,0,15,0,15,0,0,rat-7q8v1z7hwr8369706rzdc6gcyc,2024-08-31T05:59:58,638,60.97222222222222
0,0,3,12,0,0,0,36,0,0,36,0,36,36,0,36,0,0,40,15,0,15,0,36,1,35,0,15,0,15,0,40,33,3,0,21,15,15,0,15,0,0,40,34,2,0,0,15,0,15,0,0,rat-3hwh10xfpn9ke8pbp3gp6dx6nm,2024-10-08T16:29:54,638,60.97222222222222
0,0,3,12,0,0,0,36,0,0,36,0,36,36,0,36,0,0,39,15,0,15,0,36,1,35,0,15,0,15,0,39,33,3,0,21,15,15,0,15,0,0,39,34,2,0,0,15,0,15,0,0,rat-67daa1cmtk9r7sgecmc2ftw5fb,2024-10-11T18:41:51,638,60.97222222222222
0,0,3,12,0,0,0,34,0,0,34,0,34,34,0,34,0,0,38,15,0,15,0,34,1,33,0,15,0,15,0,38,31,3,0,19,15,15,0,15,0,0,38,32,2,0,0,15,0,15,0,0,rat-4nmdt3v16t9058dya19jp4kzv8,2024-10-13T07:35:05,645,61.91176470588235
0,0,3,12,0,0,0,34,0,0,34,0,34,34,0,34,0,0,37,15,0,15,0,34,1,33,0,15,0,15,0,37,31,3,0,19,15,15,0,15,0,0,37,32,2,0,0,15,0,15,0,0,rat-3hjysf7qbr92e8yea08ya31ntt,2024-10-15T09:33:58,645,61.91176470588235
0,0,3,12,0,0,0,34,0,0,34,0,34,34,0,34,0,0,36,15,0,15,0,34,1,33,0,15,0,15,0,36,31,3,0,19,15,15,0,15,0,0,36,32,2,0,0,15,0,15,0,0,rat-7exts11j4s843aycgqyzr85fra,2024-10-20T01:17:30,645,61.91176470588235
0,0,3,12,0,0,0,40,0,0,40,0,40,40,0,40,0,0,43,15,0,15,0,40,1,39,0,15,0,15,0,43,37,3,0,25,15,15,0,15,0,0,43,38,2,0,0,15,0,15,0,0,rat-52r4s39xcy8chawfaqbhcb6xse,2024-11-02T06:49:05,625,59.375
0,0,3,12,0,0,0,40,0,0,40,0,40,40,0,40,0,0,41,15,0,15,0,40,1,39,0,15,0,15,0,41,37,3,0,25,15,15,0,15,0,0,41,38,2,0,0,15,0,15,0,0,rat-1rm6eb2frm80dvj02xk7k1se1c,2024-11-13T04:06:41,625,59.375
0,0,3,12,0,0,0,40,0,0,40,0,40,40,0,40,0,0,42,15,0,15,0,40,1,39,0,15,0,15,0,42,37,3,0,25,15,15,0,15,0,0,42,38,2,0,0,15,0,15,0,0,rat-65vm8jnvb98x68qabh8115dcrm,2024-11-14T20:37:05,625,59.375
0,0,3,12,0,0,0,40,0,0,40,0,40,40,0,40,0,0,40,15,0,15,0,40,1,39,0,15,0,15,0,40,37,3,0,25,15,15,0,15,0,0,40,38,2,0,0,15,0,15,0,0,rat-107de86j2g9a8raxdmfx3p1fdv,2024-11-29T12:58:18,625,59.375
0,0,3,12,0,0,0,40,0,0,40,0,40,40,0,40,0,0,43,15,0,15,0,40,1,39,0,15,0,15,0,43,35,5,0,25,15,15,0,15,0,0,43,36,4,0,0,15,0,15,0,0,rat-4er3hd4tz4841by3hysrkvsg92,2024-12-20T13:33:05,631,60.125
0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,3,1,0,1,0,1,1,0,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,rat-2xmjs5rtj89fpbyd09a7ka9e1g,2024-07-14T14:04:05,590,55.0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,3,1,0,1,0,1,1,0,0,1,0,1,0,3,1,0,0,0,1,1,0,1,0,0,3,1,0,0,0,1,0,1,0,0,rat-18g1zp01e18vn846g238zwa96f,2024-07-22T15:59:05,590,55.0
0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,rat-scym5tdp08z18a5gmz2tyb86c,2024-08-30T22:32:30,590,55.0
0,0,0,8,0,1,0,8,0,1,7,0,8,7,0,8,0,1,6,7,0,8,0,8,2,6,0,8,0,8,0,7,0,8,0,0,8,8,0,8,1,0,7,8,0,0,0,8,0,8,0,0,rat-354cvs9nfp8thbajw25bsf7kgs,2024-07-13T06:56:53,825,84.375
0,0,0,9,0,1,0,9,0,1,8,0,9,8,0,9,0,1,7,8,0,9,0,9,2,7,0,9,0,9,0,8,0,9,0,0,9,9,0,9,1,0,8,8,1,0,0,9,0,9,0,0,rat-4s54vsfx89909aabjbydkp1ep0,2024-08-01T06:56:53,839,86.11111111111111
0,0,0,8,0,1,0,8,0,1,7,0,8,7,0,8,0,1,6,7,0,8,0,8,2,6,0,8,0,8,0,7,0,8,0,0,8,8,0,8,1,0,7,7,1,0,0,8,0,8,0,0,rat-7pd526gy2f9rxv24g83yyy2wa0,2024-09-11T06:56:53,830,85.0
0,0,1,4,0,0,0,5,0,0,5,0,5,5,0,5,0,0,5,5,0,5,0,5,2,3,0,5,0,5,0,5,0,5,0,0,5,5,0,5,0,0,5,1,4,0,0,5,0,5,0,0,rat-3qtf64weh688mbmxzdbpbgmm7c,2024-07-14T01:03:57,894,93.0
0,0,1,4,0,0,0,5,0,0,5,0,5,5,0,5,0,0,5,5,0,5,0,5,2,3,0,5,0,5,0,5,1,4,0,0,5,5,0,5,0,0,5,2,3,0,0,5,0,5,0,0,rat-s0s6ehbcz9rnskeejcvs8ykxd,2024-07-19T18:27:01,870,90.0
0,0,1,4,0,0,0,5,0,0,5,0,5,5,0,5,0,0,5,4,0,5,0,5,2,3,0,5,0,5,0,5,1,4,0,0,5,5,0,5,1,0,5,2,3,0,0,5,0,5,0,0,rat-1tdys0gj0q8a98sbbm1vcj0s39,2024-09-10T02:58:55,814,83.0
0,0,1,4,0,0,0,5,0,0,5,0,5,5,0,5,0,0,4,5,0,5,0,5,2,3,0,5,0,5,0,4,1,4,0,0,5,5,0,5,0,0,4,2,3,0,0,5,0,5,0,0,rat-40scxrkh0x956rq33jd0kja6wr,2024-11-13T12:23:37,870,90.0
0,0,1,2,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,0,3,3,0,3,0,0,3,2,1,0,0,3,0,3,0,0,rat-716ggv9ngs8er829e9mz3ncds7,2024-09-24T11:42:05,870,90.0
0,0,2,0,0,0,0,3,0,3,0,0,3,3,0,3,0,0,9,2,0,2,0,3,3,0,0,2,0,2,0,9,3,0,0,1,2,2,0,2,0,0,9,3,0,0,0,2,0,2,0,0,rat-367f1fb8vz9s086z2k1y4g8srb,2024-07-14T07:07:01,537,48.33333333333333
0,0,0,3,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,0,3,1,2,0,3,0,3,0,3,0,3,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-3r43ccyq5591hr4t97v016dt68,2024-07-13T08:09:59,897,93.33333333333334
